4.1,288.15
4.1018,288.15
4.1029,288.15
4.1011,288.15
4.1195,288.15
4.1271,288.15
4.1278,288.15
4.1291,288.15
4.1276,288.15
4.1282,288.15
4.1287,288.15
4.129,288.15
4.128,288.15
4.1283,288.15
4.1268,288.15
4.1292,288.15
4.1285,288.15
4.1296,288.15
4.128,288.15
4.1283,288.15
4.129,288.15
4.1291,288.15
4.1289,288.15
4.128,288.15
4.1296,288.15
4.1299,288.15
4.1291,288.15
4.1255,288.15
4.1082,288.15
4.0894,288.15
4.0821,288.15
4.093,288.15
4.0174,288.15
3.9656,288.15
3.9389,288.15
3.9191,288.16
3.8915,288.16
3.8998,288.16
3.9091,288.17
3.9154,288.17
3.9068,288.17
3.8974,288.17
3.8742,288.18
3.8472,288.18
3.8229,288.19
3.8202,288.2
3.8268,288.21
3.8395,288.22
3.864,288.22
3.8977,288.22
3.934,288.23
4.003,288.23
4.0842,288.23
4.1843,288.23
4.2129,288.23
4.1982,288.23
4.1521,288.23
4.1162,288.23
4.082,288.23
4.0817,288.23
4.0824,288.23
4.0833,288.23
4.0825,288.23
4.0899,288.23
4.1091,288.23
4.112,288.23
4.1088,288.23
4.1106,288.23
4.1119,288.23
4.1059,288.23
4.0876,288.23
4.048,288.23
3.9804,288.23
3.9264,288.23
3.88,288.24
3.8469,288.24
3.8266,288.25
3.8165,288.26
3.8323,288.27
3.8741,288.27
3.9782,288.27
4.2106,288.28
4.2808,288.28
4.2811,288.29
4.2312,288.29
3.9975,288.29
3.8589,288.3
3.79,288.3
3.7532,288.32
3.7393,288.34
3.7342,288.36
3.7382,288.38
3.7478,288.4
3.7562,288.41
3.7629,288.43
3.7666,288.44
3.7668,288.45
3.7738,288.46
3.7851,288.47
3.8028,288.48
3.8622,288.49
4.1213,288.49
4.2324,288.49
4.2737,288.5
4.2991,288.51
4.2784,288.52
4.2052,288.52
4.134,288.53
4.0954,288.53
4.0621,288.53
4.0622,288.53
4.0751,288.53
4.0906,288.53
4.093,288.53
4.0931,288.53
4.098,288.53
4.1167,288.53
4.1199,288.53
4.0561,288.53
3.9541,288.53
3.8856,288.53
3.8242,288.53
3.7686,288.54
3.7231,288.56
3.6815,288.59
3.6506,288.62
3.6406,288.66
3.6529,288.7
3.6837,288.73
3.7382,288.75
3.8304,288.76
4.021,288.77
4.2085,288.77
4.2859,288.78
4.3372,288.79
4.3645,288.81
4.3711,288.84
4.3558,288.86
4.32,288.88
4.2763,288.89
4.2245,288.89
4.1652,288.89
4.1056,288.9
4.0754,288.9
4.0741,288.9
4.0784,288.89
4.0901,288.89
4.0954,288.89
4.0953,288.89
4.0801,288.89
4.0645,288.89
3.95,288.89
3.8676,288.9
3.8052,288.9
3.7559,288.92
3.7136,288.94
3.6931,288.96
3.6783,288.99
3.6676,289.02
3.6639,289.06
3.6644,289.09
3.6546,289.12
3.672,289.16
