4.1,283.15
4.0949,283.15
4.0943,283.15
4.1095,283.15
4.1508,283.15
4.1515,283.15
4.1516,283.15
4.1533,283.15
4.1526,283.15
4.1526,283.15
4.1526,283.15
4.1531,283.15
4.1542,283.15
4.1534,283.15
4.1538,283.15
4.1532,283.15
4.154,283.15
4.1525,283.15
4.1271,283.15
4.0986,283.15
4.0362,283.15
3.9432,283.15
3.8649,283.16
3.8057,283.16
3.7798,283.18
3.764,283.19
3.7282,283.21
3.7025,283.23
3.6935,283.25
3.676,283.28
3.6653,283.31
3.6944,283.33
3.7369,283.35
3.7722,283.36
3.8037,283.37
3.8657,283.38
3.9955,283.38
4.0432,283.38
4.0006,283.38
3.9303,283.38
3.8348,283.38
3.7484,283.39
3.697,283.41
3.661,283.43
3.6324,283.46
3.616,283.5
3.6157,283.54
3.6317,283.58
3.6742,283.6
3.7576,283.62
3.8778,283.62
4.0285,283.62
4.1335,283.62
3.9385,283.63
3.7773,283.63
3.6848,283.64
3.6255,283.67
3.5889,283.71
3.5783,283.76
3.586,283.8
3.6017,283.84
3.625,283.87
3.646,283.89
3.6553,283.91
3.66,283.94
3.6649,283.95
3.6619,283.97
3.6555,283.99
3.6481,284.01
3.636,284.04
3.6258,284.06
3.6241,284.09
3.6312,284.11
3.6414,284.13
3.6463,284.15
3.6382,284.18
3.6258,284.2
3.6174,284.22
3.6075,284.25
3.5983,284.28
3.5928,284.31
3.5792,284.34
3.5551,284.37
3.5389,284.41
3.5348,284.45
3.5375,284.49
3.5453,284.53
3.5632,284.57
3.5909,284.59
3.6177,284.62
3.6389,284.63
3.6526,284.65
3.646,284.66
3.6465,284.68
3.6593,284.69
3.6685,284.7
3.6612,284.71
3.649,284.73
3.6244,284.74
3.6003,284.77
3.588,284.79
3.5988,284.82
3.6345,284.83
3.6786,284.85
3.6911,284.86
3.6756,284.87
3.6491,284.88
3.6154,284.9
3.5824,284.92
3.5713,284.95
3.579,284.97
3.601,285
3.6416,285.02
3.7715,285.02
4.146,285.03
4.257,285.04
4.3267,285.06
4.3726,285.1
4.3857,285.14
4.3737,285.17
4.3478,285.2
4.3067,285.22
4.2563,285.23
4.2006,285.24
4.1345,285.24
4.0265,285.24
4.0061,285.24
4.0059,285.24
4.0083,285.24
4.0076,285.24
4.0076,285.24
4.0084,285.24
4.004,285.24
4.0115,285.24
4.0111,285.23
4.0127,285.23
4.0096,285.23
4.0152,285.23
4.0116,285.23
4.0105,285.23
4.0139,285.23
4.014,285.23
4.01,285.23
4.0155,285.23
4.0135,285.23
4.0167,285.23
4.0151,285.23
4.0167,285.23
4.0158,285.23
4.0192,285.23
4.02,285.23
4.0198,285.23
4.0247,285.23
4.0235,285.23
4.0189,285.23
4.0204,285.23
4.0238,285.23
4.0231,285.22
4.024,285.22
4.0236,285.22
4.0242,285.22
4.013,285.22
3.9288,285.22
3.8682,285.22
3.8014,285.23
3.7297,285.24
3.6608,285.26
3.6142,285.29
3.583,285.33
3.5705,285.37
3.5704,285.41
3.5996,285.45
3.636,285.48
3.6668,285.5
3.6759,285.52
3.6823,285.53
3.6621,285.55
3.6328,285.57
3.6063,285.59
3.619,285.62
3.6792,285.64
3.7513,285.64
4.0525,285.65
4.1926,285.65
4.2035,285.66
4.0875,285.66
3.8332,285.66
3.6995,285.67
3.6189,285.69
3.5668,285.72
3.5154,285.77
3.4523,285.84
3.3945,285.93
3.3475,286.03
3.3227,286.15
3.3079,286.27
3.3106,286.39
3.3148,286.5
3.3181,286.61
3.3031,286.71
3.3022,286.81
3.3052,286.91
3.3134,287
3.3407,287.08
3.3928,287.14
3.4468,287.18
3.4973,287.21
3.5498,287.23
3.5718,287.24
3.5643,287.25
3.5581,287.27
3.5381,287.29
3.5206,287.31
3.4948,287.33
3.4631,287.37
3.4343,287.41
3.4144,287.46
3.3945,287.51
3.3833,287.57
3.3815,287.63
3.3744,287.68
3.3595,287.75
3.34,287.81
3.3185,287.88
3.3014,287.96
3.2999,288.04
3.3141,288.12
3.3538,288.18
3.4085,288.22
3.437,288.25
3.4351,288.28
3.4182,288.31
3.3856,288.35
3.3554,288.4
3.3381,288.46
3.3372,288.51
3.3365,288.57
3.3467,288.63
3.3601,288.68
3.3873,288.72
3.3992,288.76
3.4143,288.79
3.4192,288.82
3.4165,288.85
3.4084,288.88
3.4217,288.91
3.4504,288.94
3.4896,288.96
3.5547,288.97
3.6235,288.98
3.6821,288.98
3.6457,288.98
3.6354,288.98
3.5699,288.99
3.5118,289
3.4812,289.02
3.4665,289.05
3.4527,289.08
3.4764,289.11
3.5279,289.13
3.5675,289.14
3.6308,289.15
3.6537,289.15
3.5929,289.15
3.5932,289.16
3.5711,289.17
3.5566,289.18
3.5499,289.2
3.5506,289.21
3.5093,289.23
3.4842,289.25
3.4454,289.28
3.4118,289.32
3.3906,289.37
3.3689,289.43
3.3452,289.49
3.3348,289.55
3.3354,289.62
3.3345,289.68
3.357,289.73
3.4083,289.78
3.4759,289.8
3.559,289.81
3.8722,289.81
3.9795,289.82
3.9909,289.82
3.9011,289.82
3.7167,289.82
3.6597,289.82
3.6197,289.82
3.5803,289.83
3.6024,289.84
3.6208,289.84
3.5992,289.85
3.5692,289.86
3.5787,289.87
3.5907,289.88
3.6087,289.89
3.6263,289.89
3.6977,289.89
3.8987,289.89
4.0068,289.89
4.0392,289.9
4.0855,289.91
4.103,289.92
4.1125,289.93
4.1294,289.94
4.1574,289.96
4.1807,289.98
4.2129,290.01
4.2042,290.04
4.191,290.06
4.1681,290.08
4.1071,290.09
3.9447,290.09
3.9508,290.09
3.9174,290.09
3.9825,290.09
4.0858,290.09
4.1482,290.1
4.1602,290.11
4.1527,290.13
4.12,290.13
4.0477,290.14
3.9684,290.14
4.0324,290.14
4.0702,290.14
4.1067,290.14
4.1126,290.15
4.0869,290.15
4.0464,290.15
4.0143,290.15
3.9384,290.15
3.9094,290.15
3.934,290.15
3.9335,290.15
3.9363,290.15
3.9349,290.14
3.9338,290.14
3.9333,290.14
3.934,290.14
3.934,290.14
3.9345,290.14
3.9285,290.14
3.9162,290.13
3.8514,290.13
3.7827,290.13
3.7163,290.14
3.6462,290.15
3.5826,290.17
3.5301,290.2
3.4965,290.24
3.4817,290.29
3.4779,290.33
3.4781,290.38
3.4751,290.42
3.4683,290.46
3.4635,290.5
3.465,290.54
3.471,290.58
3.4824,290.61
3.4881,290.65
3.4892,290.68
3.4966,290.7
3.5063,290.73
3.5316,290.75
3.5609,290.77
3.5614,290.78
3.5454,290.79
3.5453,290.81
3.5458,290.82
3.552,290.84
3.5798,290.85
3.6147,290.86
3.6222,290.86
3.6043,290.87
3.5926,290.88
3.5947,290.89
3.6114,290.89
3.6584,290.9
3.768,290.9
3.9527,290.9
4.0464,290.9
4.1116,290.91
4.1552,290.93
4.1898,290.95
4.2181,290.99
4.2272,291.02
4.2249,291.06
4.2137,291.09
4.1983,291.11
4.1885,291.13
4.1652,291.14
4.1263,291.15
4.0872,291.15
4.0375,291.16
3.9483,291.15
3.9235,291.15
3.9228,291.15
3.9164,291.15
3.8694,291.15
3.7946,291.15
3.7266,291.15
3.657,291.15
3.5864,291.17
3.5242,291.2
3.4778,291.24
3.4534,291.29
3.4404,291.34
3.4338,291.4
3.4416,291.45
3.4598,291.49
