4.1,303.15
4.0981,303.15
4.0978,303.15
4.1036,303.15
4.1211,303.15
4.1215,303.15
4.1217,303.15
4.1226,303.15
4.1223,303.15
4.1224,303.15
4.1225,303.15
4.1227,303.15
4.1234,303.15
4.123,303.15
4.1232,303.15
4.1229,303.15
4.1234,303.15
4.1227,303.15
4.1115,303.15
4.1005,303.15
4.0727,303.15
4.0093,303.15
3.952,303.15
3.9088,303.16
3.8891,303.16
3.8768,303.17
3.8498,303.18
3.8301,303.2
3.8228,303.21
3.8091,303.23
3.8006,303.25
3.8213,303.26
3.8518,303.28
3.8771,303.28
3.8999,303.29
3.9457,303.29
4.0365,303.29
4.0583,303.29
4.0419,303.29
3.998,303.29
3.9269,303.29
3.8642,303.3
3.8259,303.31
3.7984,303.32
3.7764,303.35
3.7648,303.37
3.7663,303.39
3.779,303.42
3.81,303.43
3.869,303.44
3.9582,303.44
4.0434,303.44
4.1009,303.44
4.0049,303.44
3.8851,303.45
3.8175,303.46
3.7744,303.47
3.7502,303.5
3.7448,303.53
3.7513,303.55
3.7629,303.58
3.7798,303.6
3.795,303.61
3.8021,303.62
3.8058,303.64
3.8098,303.65
3.8081,303.66
3.8039,303.67
3.799,303.68
3.7906,303.7
3.7836,303.71
3.7825,303.73
3.788,303.74
3.7958,303.76
3.7998,303.77
3.7944,303.78
3.7858,303.8
3.78,303.81
3.7732,303.83
3.7668,303.84
3.7632,303.86
3.7537,303.88
3.7367,303.9
3.7257,303.93
3.7239,303.95
3.727,303.98
3.7336,304
3.7471,304.02
3.7675,304.03
3.787,304.05
3.8028,304.06
3.8131,304.06
3.8087,304.07
3.8095,304.08
3.8191,304.09
3.8261,304.09
3.8211,304.1
3.8122,304.11
3.7944,304.12
3.7769,304.13
3.7681,304.14
3.7762,304.16
3.8023,304.17
3.8349,304.18
3.8445,304.18
3.8332,304.18
3.8138,304.19
3.7891,304.2
3.7649,304.21
3.757,304.23
3.7629,304.25
3.779,304.26
3.8084,304.27
3.9075,304.27
4.1354,304.27
4.2185,304.28
4.2736,304.3
4.3099,304.33
4.3127,304.36
4.2982,304.39
4.2796,304.41
4.2505,304.43
4.2143,304.44
4.1724,304.44
4.121,304.44
4.0623,304.44
4.0545,304.44
4.0539,304.44
4.0544,304.44
4.0539,304.44
4.0536,304.44
4.0538,304.44
4.052,304.44
4.0546,304.44
4.0544,304.44
4.0549,304.44
4.0537,304.44
4.0556,304.44
4.0542,304.44
4.0538,304.44
4.0549,304.44
4.0549,304.44
4.0534,304.44
4.0553,304.44
4.0544,304.44
4.0555,304.44
4.0548,304.44
4.0553,304.44
4.0549,304.44
4.056,304.44
4.0562,304.43
4.056,304.43
4.0577,304.43
4.0572,304.43
4.0554,304.43
4.0558,304.43
4.0569,304.43
4.0566,304.43
4.0568,304.43
4.0565,304.43
4.0566,304.43
4.0522,304.43
4.0064,304.43
3.9604,304.43
3.9098,304.43
3.8576,304.44
3.808,304.45
3.7739,304.47
3.7486,304.49
3.7358,304.52
3.733,304.55
3.7531,304.57
3.779,304.59
3.8015,304.6
3.8086,304.61
3.8139,304.62
3.7997,304.63
3.7782,304.64
3.7583,304.66
3.7674,304.67
3.8111,304.68
3.8654,304.69
4.0462,304.69
4.1567,304.69
4.1678,304.7
4.0792,304.7
3.9366,304.7
3.8351,304.7
3.7731,304.72
3.7308,304.74
3.6912,304.77
3.6484,304.81
3.6132,304.87
3.5836,304.94
3.5665,305.02
3.5552,305.1
3.5567,305.18
3.5592,305.25
3.5611,305.32
3.5494,305.39
3.5483,305.45
3.5504,305.52
3.5568,305.58
3.5776,305.63
3.6167,305.66
3.6575,305.69
3.6962,305.71
3.7367,305.72
3.7555,305.72
3.7522,305.73
3.7491,305.74
3.7359,305.75
3.7241,305.76
3.7061,305.77
3.6835,305.79
3.6621,305.81
3.6466,305.84
3.6308,305.87
3.6212,305.91
3.6187,305.94
3.6124,305.98
3.6003,306.02
3.5846,306.06
3.5675,306.1
3.554,306.15
3.5527,306.2
3.5633,306.25
3.5927,306.28
3.6327,306.31
3.6544,306.33
3.6542,306.34
3.6428,306.36
3.6189,306.38
3.5961,306.41
3.5825,306.45
3.5813,306.48
3.5804,306.52
3.5877,306.55
3.5974,306.58
3.6171,306.61
3.6257,306.63
3.6366,306.65
3.6401,306.67
3.6381,306.68
3.6318,306.7
3.641,306.72
3.6615,306.74
3.6899,306.75
3.7386,306.76
3.7924,306.76
3.8364,306.76
3.8102,306.76
3.8021,306.76
3.7516,306.76
3.7078,306.77
3.6836,306.78
3.6706,306.8
3.6584,306.82
3.674,306.83
3.7107,306.84
3.7403,306.85
3.7893,306.85
3.8078,306.85
3.7609,306.86
3.7607,306.86
3.7438,306.86
3.7321,306.87
3.7263,306.88
3.7258,306.88
3.6945,306.89
3.6745,306.91
3.6441,306.93
3.6173,306.95
3.6,306.98
3.583,307.02
3.5652,307.05
3.5579,307.09
3.559,307.13
3.5591,307.17
3.5761,307.21
3.6133,307.23
3.6619,307.25
3.7241,307.25
3.9078,307.25
3.9972,307.25
4.0078,307.26
3.9355,307.26
3.8444,307.26
3.8017,307.26
3.7693,307.26
3.7382,307.26
3.7535,307.26
3.7667,307.27
3.7495,307.27
3.726,307.27
3.7321,307.28
3.7404,307.28
3.7536,307.29
3.7667,307.29
3.8223,307.29
3.9295,307.29
4.0164,307.29
4.0441,307.29
4.0824,307.3
4.0985,307.31
4.1085,307.32
4.1244,307.33
4.1491,307.35
4.1705,307.37
4.1985,307.39
4.1919,307.42
4.18,307.43
4.1601,307.45
4.1097,307.46
3.9926,307.46
3.993,307.46
3.9754,307.46
4.0072,307.46
4.0875,307.46
4.1383,307.47
4.1481,307.48
4.1415,307.49
4.1142,307.49
4.0542,307.5
4.0002,307.5
4.0409,307.5
4.0708,307.5
4.1005,307.5
4.1049,307.51
